id,signal_ratio,distinct_1_ratio,distinct_2_ratio,distinct_3_ratio,distinct_4_ratio,top_k_mass_ratio,windowed_jaccard,longest_repeat_ratio,llm_judge_score
gsm8k-train-test-1520-0,0.2824427480916031,0.3435114503816794,0.6076923076923076,0.8062015503875969,0.921875,0.3,0.2077922077922078,0.03816793893129771,0.08203125
gsm8k-train-test-1521-0,0.3302325581395349,0.2930232558139535,0.5747663551401869,0.7793427230046949,0.9150943396226415,0.21962616822429906,0.25897435897435894,0.023255813953488372,0.21484375
gsm8k-train-test-1522-0,0.3142857142857143,0.3,0.5980861244019139,0.7740384615384616,0.8454106280193237,0.2535885167464115,0.18818181818181817,0.06190476190476191,0.126953125
gsm8k-train-test-1523-0,0.4098360655737705,0.4180327868852459,0.6776859504132231,0.825,0.9159663865546218,0.3305785123966942,0.0,0.040983606557377046,0.055419921875
gsm8k-train-test-1524-0,0.3137254901960784,0.43137254901960786,0.7029702970297029,0.85,0.9292929292929293,0.27722772277227725,0.0,0.049019607843137254,0.0341796875
gsm8k-train-test-1525-0,0.3,0.32727272727272727,0.6118721461187214,0.7798165137614679,0.8709677419354839,0.2557077625570776,0.13050497223298463,0.04090909090909091,0.15234375
gsm8k-train-test-1526-0,0.2631578947368421,0.47368421052631576,0.723404255319149,0.8494623655913979,0.9130434782608695,0.2978723404255319,0.0,0.07368421052631578,0.037109375
gsm8k-train-test-1527-0,0.3006535947712418,0.3006535947712418,0.5592105263157895,0.7417218543046358,0.8733333333333333,0.34210526315789475,0.34328358208955223,0.0457516339869281,0.12109375
gsm8k-train-test-1528-0,0.29310344827586204,0.43103448275862066,0.6956521739130435,0.8596491228070176,0.9823008849557522,0.28695652173913044,0.0,0.034482758620689655,0.0537109375
gsm8k-train-test-1529-0,0.40425531914893614,0.3404255319148936,0.5928571428571429,0.7913669064748201,0.927536231884058,0.38571428571428573,0.1527777777777778,0.03546099290780142,0.1123046875
gsm8k-train-test-1530-0,0.4297872340425532,0.25957446808510637,0.49572649572649574,0.6652360515021459,0.7629310344827587,0.29914529914529914,0.22329545454545455,0.05106382978723404,0.1630859375
gsm8k-train-test-1531-0,0.27734375,0.34375,0.615686274509804,0.8070866141732284,0.8774703557312253,0.2235294117647059,0.19067398119122259,0.03125,0.1875
gsm8k-train-test-1532-0,0.4171779141104294,0.3006134969325153,0.5679012345679012,0.7329192546583851,0.8625,0.24691358024691357,0.39436619718309857,0.04294478527607362,0.14453125
gsm8k-train-test-1533-0,0.34104046242774566,0.36416184971098264,0.6569767441860465,0.7660818713450293,0.8470588235294118,0.2616279069767442,0.18518518518518517,0.05202312138728324,0.1845703125
gsm8k-train-test-1534-0,0.3627450980392157,0.35784313725490197,0.6650246305418719,0.8118811881188119,0.8955223880597015,0.21674876847290642,0.1344180225281602,0.0784313725490196,0.2060546875
gsm8k-train-test-1535-0,0.20945945945945946,0.34459459459459457,0.6054421768707483,0.8013698630136986,0.9103448275862069,0.30612244897959184,0.26666666666666666,0.0472972972972973,0.09765625
gsm8k-train-test-1536-0,0.34673366834170855,0.2613065326633166,0.5454545454545454,0.7614213197969543,0.8928571428571429,0.29797979797979796,0.20627914723517654,0.03015075376884422,0.125
gsm8k-train-test-1537-0,0.30991735537190085,0.32644628099173556,0.5809128630705395,0.7625,0.8661087866108786,0.23651452282157676,0.1377653471026965,0.03305785123966942,0.25390625
gsm8k-train-test-1538-0,0.4022346368715084,0.2737430167597765,0.5168539325842697,0.7796610169491526,0.9204545454545454,0.3539325842696629,0.28125,0.0335195530726257,0.1953125
gsm8k-train-test-1539-0,0.3392857142857143,0.2642857142857143,0.5268817204301075,0.697841726618705,0.8194945848375451,0.24731182795698925,0.15999169901608926,0.03214285714285714,0.123046875
gsm8k-train-test-1540-0,0.36528497409326427,0.23834196891191708,0.5194805194805194,0.7239583333333334,0.8198433420365535,0.17142857142857143,0.12254252950753505,0.031088082901554404,0.33203125
gsm8k-train-test-1541-0,0.21495327102803738,0.40186915887850466,0.6698113207547169,0.8285714285714286,0.9230769230769231,0.330188679245283,0.0,0.09345794392523364,0.06689453125
gsm8k-train-test-1542-0,0.2785714285714286,0.29285714285714287,0.5035971223021583,0.6956521739130435,0.8686131386861314,0.35251798561151076,0.36666666666666664,0.05714285714285714,0.123046875
gsm8k-train-test-1543-0,0.3103448275862069,0.3448275862068966,0.6111111111111112,0.7832167832167832,0.8943661971830986,0.2916666666666667,0.17567567567567569,0.05517241379310345,0.078125
gsm8k-train-test-1544-0,0.5346938775510204,0.2612244897959184,0.4959016393442623,0.6255144032921811,0.731404958677686,0.3073770491803279,0.3313725490196079,0.07346938775510205,0.1796875
gsm8k-train-test-1545-0,0.3458646616541353,0.3458646616541353,0.6287878787878788,0.8473282442748091,0.9538461538461539,0.30303030303030304,0.19753086419753085,0.05263157894736842,0.12109375
gsm8k-train-test-1546-0,0.39069767441860465,0.2651162790697674,0.5327102803738317,0.7370892018779343,0.8820754716981132,0.32710280373831774,0.20197319434102756,0.04186046511627907,0.1728515625
gsm8k-train-test-1547-0,0.2631578947368421,0.3383458646616541,0.6212121212121212,0.816793893129771,0.9230769230769231,0.3106060606060606,0.1875,0.06015037593984962,0.0771484375
gsm8k-train-test-1548-0,0.3333333333333333,0.40350877192982454,0.6823529411764706,0.8402366863905325,0.9345238095238095,0.2,0.11956521739130435,0.029239766081871343,0.09912109375
gsm8k-train-test-1549-0,0.38190954773869346,0.2914572864321608,0.4898989898989899,0.6345177664974619,0.7346938775510204,0.3686868686868687,0.2648005148005148,0.09547738693467336,0.154296875
gsm8k-train-test-1550-0,0.31794871794871793,0.2205128205128205,0.39690721649484534,0.5699481865284974,0.7239583333333334,0.32989690721649484,0.39553752535496955,0.05641025641025641,0.2080078125
gsm8k-train-test-1551-0,0.26066350710900477,0.3127962085308057,0.5904761904761905,0.784688995215311,0.8894230769230769,0.2619047619047619,0.16280506641952425,0.03317535545023697,0.10546875
gsm8k-train-test-1552-0,0.36213991769547327,0.29218106995884774,0.5289256198347108,0.6887966804979253,0.8083333333333333,0.30991735537190085,0.19890171258376768,0.037037037037037035,0.265625
gsm8k-train-test-1553-0,0.3008130081300813,0.37398373983739835,0.639344262295082,0.8016528925619835,0.9166666666666666,0.3442622950819672,0.0,0.056910569105691054,0.07373046875
gsm8k-train-test-1554-0,0.2538860103626943,0.3626943005181347,0.6302083333333334,0.8115183246073299,0.9315789473684211,0.22916666666666666,0.09602272727272727,0.031088082901554404,0.09423828125
gsm8k-train-test-1555-0,0.33125,0.325,0.5534591194968553,0.7658227848101266,0.8789808917197452,0.3081761006289308,0.27941176470588236,0.0375,0.09765625
gsm8k-train-test-1556-0,0.23529411764705882,0.46078431372549017,0.7722772277227723,0.95,1.0,0.26732673267326734,0.0,0.029411764705882353,0.0546875
gsm8k-train-test-1557-0,0.25609756097560976,0.31097560975609756,0.5705521472392638,0.7407407407407407,0.8571428571428571,0.3558282208588957,0.1527777777777778,0.042682926829268296,0.09033203125
gsm8k-train-test-1558-0,0.35051546391752575,0.25773195876288657,0.4689655172413793,0.6470588235294118,0.7847222222222222,0.28620689655172415,0.24862155388471177,0.03436426116838488,0.189453125
gsm8k-train-test-1559-0,0.281767955801105,0.30386740331491713,0.5333333333333333,0.7150837988826816,0.848314606741573,0.32222222222222224,0.3870967741935484,0.04419889502762431,0.15234375
gsm8k-train-test-1560-0,0.34759358288770054,0.3689839572192513,0.6451612903225806,0.8378378378378378,0.9456521739130435,0.23118279569892472,0.24691358024691357,0.03208556149732621,0.10205078125
gsm8k-train-test-1561-0,0.38333333333333336,0.25555555555555554,0.5027932960893855,0.7471910112359551,0.9096045197740112,0.2849162011173184,0.296875,0.027777777777777776,0.138671875
gsm8k-train-test-1562-0,0.2440944881889764,0.4094488188976378,0.6507936507936508,0.824,0.9274193548387096,0.31746031746031744,0.0,0.03937007874015748,0.05810546875
gsm8k-train-test-1563-0,0.3359375,0.26953125,0.5058823529411764,0.7125984251968503,0.8537549407114624,0.2784313725490196,0.1999912654219893,0.0390625,0.1953125
gsm8k-train-test-1564-0,0.3782051282051282,0.36538461538461536,0.6387096774193548,0.8311688311688312,0.9215686274509803,0.23870967741935484,0.19753086419753085,0.03205128205128205,0.07373046875
gsm8k-train-test-1565-0,0.25,0.5108695652173914,0.7472527472527473,0.9333333333333333,0.9550561797752809,0.26373626373626374,0.0,0.07608695652173914,0.03271484375
gsm8k-train-test-1566-0,0.4126984126984127,0.37566137566137564,0.6063829787234043,0.7486631016042781,0.8387096774193549,0.2765957446808511,0.13953488372093023,0.07936507936507936,0.201171875
gsm8k-train-test-1567-0,0.27232142857142855,0.28125,0.4977578475336323,0.6801801801801802,0.7828054298642534,0.2556053811659193,0.33098591549295775,0.07142857142857142,0.12890625
gsm8k-train-test-1568-0,0.3741935483870968,0.3096774193548387,0.551948051948052,0.7254901960784313,0.8552631578947368,0.2922077922077922,0.3333333333333333,0.09032258064516129,0.1123046875
gsm8k-train-test-1569-0,0.26256983240223464,0.36312849162011174,0.6797752808988764,0.864406779661017,0.9545454545454546,0.24157303370786518,0.15476190476190477,0.027932960893854747,0.10400390625
gsm8k-train-test-1571-0,0.3556701030927835,0.3247422680412371,0.616580310880829,0.78125,0.8586387434554974,0.29015544041450775,0.12724462761259936,0.05154639175257732,0.177734375
gsm8k-train-test-1572-0,0.32653061224489793,0.41496598639455784,0.684931506849315,0.8827586206896552,0.9583333333333334,0.2328767123287671,0.13793103448275862,0.034013605442176874,0.08349609375
gsm8k-train-test-1573-0,0.24615384615384617,0.4230769230769231,0.6744186046511628,0.859375,0.9291338582677166,0.29457364341085274,0.19767441860465115,0.038461538461538464,0.09765625
gsm8k-train-test-1574-0,0.2923076923076923,0.3230769230769231,0.5503875968992248,0.75,0.8503937007874016,0.3643410852713178,0.3188405797101449,0.05384615384615385,0.12109375
gsm8k-train-test-1575-0,0.40229885057471265,0.3390804597701149,0.5895953757225434,0.7441860465116279,0.847953216374269,0.3815028901734104,0.10666666666666667,0.04597701149425287,0.11572265625
gsm8k-train-test-1576-0,0.33185840707964603,0.2920353982300885,0.5155555555555555,0.6875,0.7937219730941704,0.32,0.26450216450216446,0.04424778761061947,0.169921875
gsm8k-train-test-1577-0,0.4869109947643979,0.2774869109947644,0.45789473684210524,0.5925925925925926,0.7180851063829787,0.42105263157894735,0.36065573770491804,0.05235602094240838,0.21484375
gsm8k-train-test-1578-0,0.32558139534883723,0.2744186046511628,0.5607476635514018,0.755868544600939,0.8962264150943396,0.26635514018691586,0.20015220700152206,0.037209302325581395,0.158203125
gsm8k-train-test-1579-0,0.25,0.3023255813953488,0.5380116959064327,0.7176470588235294,0.8284023668639053,0.25146198830409355,0.35294117647058826,0.05813953488372093,0.07373046875
gsm8k-train-test-1580-0,0.34814814814814815,0.37037037037037035,0.6567164179104478,0.8345864661654135,0.9393939393939394,0.3283582089552239,0.1566265060240964,0.037037037037037035,0.0927734375
gsm8k-train-test-1581-0,0.2857142857142857,0.2795031055900621,0.53125,0.7672955974842768,0.8670886075949367,0.35625,0.3283582089552239,0.037267080745341616,0.08740234375
gsm8k-train-test-1582-0,0.3157894736842105,0.3157894736842105,0.5198237885462555,0.6371681415929203,0.72,0.30837004405286345,0.1436396154706014,0.08771929824561403,0.1640625
gsm8k-train-test-1583-0,0.3137254901960784,0.3333333333333333,0.5921052631578947,0.7814569536423841,0.9,0.3026315789473684,0.2465753424657534,0.0457516339869281,0.08349609375
gsm8k-train-test-1584-0,0.392,0.376,0.6129032258064516,0.7642276422764228,0.8688524590163934,0.33064516129032256,0.0,0.064,0.0703125
gsm8k-train-test-1585-0,0.2777777777777778,0.2916666666666667,0.5664335664335665,0.8028169014084507,0.9078014184397163,0.3076923076923077,0.29850746268656714,0.041666666666666664,0.125
gsm8k-train-test-1586-0,0.39705882352941174,0.3602941176470588,0.6074074074074074,0.7910447761194029,0.8872180451127819,0.34074074074074073,0.17105263157894737,0.051470588235294115,0.0859375
gsm8k-train-test-1587-0,0.3805309734513274,0.37168141592920356,0.6607142857142857,0.8738738738738738,0.9545454545454546,0.26785714285714285,0.0,0.035398230088495575,0.0693359375
gsm8k-train-test-1588-0,0.31800766283524906,0.2720306513409962,0.5192307692307693,0.7142857142857143,0.8217054263565892,0.22692307692307692,0.204868154158215,0.04980842911877394,0.3046875
gsm8k-train-test-1589-0,0.4009009009009009,0.22072072072072071,0.4253393665158371,0.6318181818181818,0.7945205479452054,0.3438914027149321,0.3534046981861433,0.04954954954954955,0.255859375
gsm8k-train-test-1590-0,0.26108374384236455,0.35960591133004927,0.6584158415841584,0.8109452736318408,0.9,0.24752475247524752,0.1202842377260982,0.029556650246305417,0.10205078125
gsm8k-train-test-1591-0,0.4236111111111111,0.3541666666666667,0.5944055944055944,0.7605633802816901,0.8723404255319149,0.2937062937062937,0.24,0.04861111111111111,0.09765625
gsm8k-train-test-1592-0,0.28888888888888886,0.3333333333333333,0.5522388059701493,0.7293233082706767,0.8333333333333334,0.31343283582089554,0.24285714285714285,0.06666666666666667,0.09033203125
gsm8k-train-test-1594-0,0.26153846153846155,0.36923076923076925,0.6046511627906976,0.8046875,0.9212598425196851,0.2868217054263566,0.14473684210526316,0.046153846153846156,0.06005859375
gsm8k-train-test-1595-0,0.23756906077348067,0.40331491712707185,0.7,0.888268156424581,0.9606741573033708,0.21666666666666667,0.18888888888888888,0.027624309392265192,0.09423828125
gsm8k-train-test-1596-0,0.3282442748091603,0.29389312977099236,0.5555555555555556,0.7307692307692307,0.8378378378378378,0.24521072796934865,0.15897720442040042,0.030534351145038167,0.27734375
gsm8k-train-test-1597-0,0.3064516129032258,0.3548387096774194,0.5447154471544715,0.7131147540983607,0.8429752066115702,0.3089430894308943,0.0,0.04838709677419355,0.0546875
gsm8k-train-test-1598-0,0.44537815126050423,0.3445378151260504,0.6016949152542372,0.7777777777777778,0.8879310344827587,0.2966101694915254,0.0,0.058823529411764705,0.08447265625
gsm8k-train-test-1599-0,0.2727272727272727,0.5,0.7241379310344828,0.8604651162790697,0.9411764705882353,0.3333333333333333,0.0,0.056818181818181816,0.043212890625
gsm8k-train-test-1600-0,0.3302752293577982,0.23394495412844038,0.46543778801843316,0.6527777777777778,0.8046511627906977,0.34101382488479265,0.2758467023172906,0.03669724770642202,0.1611328125
gsm8k-train-test-1601-0,0.3816793893129771,0.3511450381679389,0.5846153846153846,0.751937984496124,0.890625,0.3,0.24,0.05343511450381679,0.06689453125
gsm8k-train-test-1602-0,0.3559322033898305,0.4406779661016949,0.6923076923076923,0.8017241379310345,0.8695652173913043,0.21367521367521367,0.0,0.06779661016949153,0.052978515625
gsm8k-train-test-1603-0,0.33557046979865773,0.2751677852348993,0.49324324324324326,0.7006802721088435,0.8082191780821918,0.2905405405405405,0.2786885245901639,0.06040268456375839,0.1484375
gsm8k-train-test-1604-0,0.18115942028985507,0.38405797101449274,0.6423357664233577,0.8088235294117647,0.8888888888888888,0.29927007299270075,0.13580246913580246,0.050724637681159424,0.06298828125
gsm8k-train-test-1605-0,0.32653061224489793,0.32653061224489793,0.5547945205479452,0.7517241379310344,0.8680555555555556,0.2808219178082192,0.3283582089552239,0.05442176870748299,0.12109375
gsm8k-train-test-1606-0,0.3063583815028902,0.3815028901734104,0.6453488372093024,0.8245614035087719,0.9352941176470588,0.23837209302325582,0.24691358024691357,0.028901734104046242,0.072265625
gsm8k-train-test-1607-0,0.3942307692307692,0.3557692307692308,0.6116504854368932,0.7647058823529411,0.8514851485148515,0.34951456310679613,0.0,0.09615384615384616,0.07958984375
gsm8k-train-test-1608-0,0.22,0.34,0.5906040268456376,0.7702702702702703,0.9047619047619048,0.3288590604026846,0.2676056338028169,0.04,0.0859375
gsm8k-train-test-1609-0,0.37681159420289856,0.32608695652173914,0.635036496350365,0.8235294117647058,0.9111111111111111,0.2773722627737226,0.275,0.057971014492753624,0.10400390625
gsm8k-train-test-1610-0,0.22115384615384615,0.46153846153846156,0.6990291262135923,0.8137254901960784,0.900990099009901,0.2815533980582524,0.0,0.057692307692307696,0.072265625
gsm8k-train-test-1611-0,0.46853146853146854,0.32867132867132864,0.5563380281690141,0.7092198581560284,0.8428571428571429,0.2676056338028169,0.2753623188405797,0.06993006993006994,0.142578125
gsm8k-train-test-1612-0,0.42196531791907516,0.3179190751445087,0.5465116279069767,0.7192982456140351,0.8470588235294118,0.3430232558139535,0.18571428571428572,0.04046242774566474,0.13671875
gsm8k-train-test-1613-0,0.403921568627451,0.21568627450980393,0.4015748031496063,0.5889328063241107,0.7142857142857143,0.35039370078740156,0.3076923076923077,0.058823529411764705,0.1953125
gsm8k-train-test-1614-0,0.16783216783216784,0.3146853146853147,0.49295774647887325,0.6666666666666666,0.7785714285714286,0.323943661971831,0.36666666666666664,0.055944055944055944,0.07373046875
gsm8k-train-test-1615-0,0.2440944881889764,0.3937007874015748,0.6825396825396826,0.84,0.9354838709677419,0.30158730158730157,0.0,0.03937007874015748,0.06787109375
gsm8k-train-test-1616-0,0.20833333333333334,0.3869047619047619,0.6706586826347305,0.8614457831325302,0.9515151515151515,0.2994011976047904,0.11904761904761904,0.03571428571428571,0.0927734375
gsm8k-train-test-1617-0,0.3409090909090909,0.32386363636363635,0.6285714285714286,0.7988505747126436,0.8901734104046243,0.3028571428571429,0.1566265060240964,0.03409090909090909,0.138671875
gsm8k-train-test-1618-0,0.25274725274725274,0.34065934065934067,0.6022099447513812,0.8,0.8994413407821229,0.292817679558011,0.21951219512195122,0.054945054945054944,0.091796875
gsm8k-train-test-1619-0,0.20952380952380953,0.4380952380952381,0.6730769230769231,0.8446601941747572,0.9607843137254902,0.3076923076923077,0.0,0.0380952380952381,0.0228271484375
gsm8k-train-test-1620-0,0.24324324324324326,0.38513513513513514,0.6462585034013606,0.8493150684931506,0.9448275862068966,0.272108843537415,0.10126582278481013,0.033783783783783786,0.08203125
gsm8k-train-test-1621-0,0.16167664670658682,0.3772455089820359,0.6385542168674698,0.8181818181818182,0.8841463414634146,0.25301204819277107,0.14814814814814814,0.04790419161676647,0.158203125
gsm8k-train-test-1622-0,0.2283464566929134,0.3937007874015748,0.626984126984127,0.768,0.8709677419354839,0.373015873015873,0.0,0.047244094488188976,0.06201171875
gsm8k-train-test-1623-0,0.3138075313807531,0.301255230125523,0.6218487394957983,0.810126582278481,0.9152542372881356,0.21008403361344538,0.102104532839963,0.02510460251046025,0.2080078125
gsm8k-train-test-1624-0,0.2689075630252101,0.36134453781512604,0.635593220338983,0.811965811965812,0.896551724137931,0.3305084745762712,0.0,0.05042016806722689,0.07568359375
gsm8k-train-test-1625-0,0.3804347826086957,0.42391304347826086,0.6813186813186813,0.8444444444444444,0.9325842696629213,0.3516483516483517,0.0,0.05434782608695652,0.08740234375
gsm8k-train-test-1626-0,0.3025210084033613,0.33613445378151263,0.576271186440678,0.811965811965812,0.9224137931034483,0.3389830508474576,0.0,0.04201680672268908,0.1123046875
gsm8k-train-test-1627-0,0.2875,0.26666666666666666,0.46443514644351463,0.634453781512605,0.7468354430379747,0.2928870292887029,0.3431312512757706,0.041666666666666664,0.2197265625
gsm8k-train-test-1628-0,0.46,0.23333333333333334,0.47491638795986624,0.6174496644295302,0.7104377104377104,0.38127090301003347,0.20614035087719298,0.03666666666666667,0.25390625
gsm8k-train-test-1629-0,0.31746031746031744,0.42063492063492064,0.68,0.8306451612903226,0.9186991869918699,0.28,0.0,0.03968253968253968,0.06298828125
gsm8k-train-test-1630-0,0.21794871794871795,0.34615384615384615,0.6,0.7662337662337663,0.8823529411764706,0.3096774193548387,0.22666666666666666,0.04487179487179487,0.07373046875
gsm8k-train-test-1631-0,0.26704545454545453,0.30113636363636365,0.5542857142857143,0.7471264367816092,0.8786127167630058,0.32571428571428573,0.18666666666666668,0.03977272727272727,0.123046875
gsm8k-train-test-1632-0,0.2871287128712871,0.504950495049505,0.8,0.9090909090909091,0.9489795918367347,0.26,0.0,0.04950495049504951,0.038818359375
gsm8k-train-test-1633-0,0.25268817204301075,0.3387096774193548,0.5567567567567567,0.7282608695652174,0.8579234972677595,0.2864864864864865,0.19736842105263158,0.04838709677419355,0.11962890625
gsm8k-train-test-1634-0,0.3227848101265823,0.3924050632911392,0.7197452229299363,0.8717948717948718,0.9483870967741935,0.24203821656050956,0.0967741935483871,0.03164556962025317,0.0859375
gsm8k-train-test-1635-0,0.3986013986013986,0.35664335664335667,0.6126760563380281,0.8085106382978723,0.9428571428571428,0.31690140845070425,0.12162162162162163,0.04195804195804196,0.10205078125
gsm8k-train-test-1636-0,0.2645161290322581,0.36774193548387096,0.5974025974025974,0.7320261437908496,0.8223684210526315,0.2792207792207792,0.25333333333333335,0.07096774193548387,0.11962890625
gsm8k-train-test-1637-0,0.36486486486486486,0.3581081081081081,0.6258503401360545,0.815068493150685,0.903448275862069,0.2925170068027211,0.27631578947368424,0.06756756756756757,0.10693359375
gsm8k-train-test-1638-0,0.3669724770642202,0.47706422018348627,0.7222222222222222,0.8598130841121495,0.9433962264150944,0.3148148148148148,0.0,0.045871559633027525,0.044677734375
gsm8k-train-test-1639-0,0.3312883435582822,0.3128834355828221,0.5679012345679012,0.7763975155279503,0.89375,0.3271604938271605,0.16666666666666666,0.04294478527607362,0.0693359375
gsm8k-train-test-1640-0,0.3049645390070922,0.3546099290780142,0.6214285714285714,0.7769784172661871,0.8623188405797102,0.3357142857142857,0.24,0.04964539007092199,0.0546875
gsm8k-train-test-1641-0,0.3103448275862069,0.45689655172413796,0.6782608695652174,0.8333333333333334,0.9203539823008849,0.30434782608695654,0.0,0.0603448275862069,0.0546875
gsm8k-train-test-1642-0,0.3016759776536313,0.31843575418994413,0.5393258426966292,0.7062146892655368,0.8522727272727273,0.3089887640449438,0.2857142857142857,0.0446927374301676,0.0888671875
gsm8k-train-test-1643-0,0.3088235294117647,0.3897058823529412,0.6814814814814815,0.8582089552238806,0.9398496240601504,0.2740740740740741,0.16091954022988506,0.03676470588235294,0.07568359375
gsm8k-train-test-1644-0,0.4342857142857143,0.3142857142857143,0.5517241379310345,0.7225433526011561,0.8313953488372093,0.3045977011494253,0.16176470588235295,0.04,0.1123046875
gsm8k-train-test-1645-0,0.2971887550200803,0.26104417670682734,0.5403225806451613,0.7732793522267206,0.9024390243902439,0.25,0.21032520325203252,0.0321285140562249,0.224609375
gsm8k-train-test-1646-0,0.29365079365079366,0.35714285714285715,0.664,0.8225806451612904,0.926829268292683,0.296,0.0,0.05555555555555555,0.05810546875
gsm8k-train-test-1647-0,0.3463687150837989,0.22346368715083798,0.47752808988764045,0.7288135593220338,0.875,0.3146067415730337,0.4,0.055865921787709494,0.1748046875
gsm8k-train-test-1648-0,0.3738095238095238,0.22380952380952382,0.477326968973747,0.6866028708133971,0.8225419664268585,0.21479713603818615,0.22212323839189207,0.03333333333333333,0.34765625
gsm8k-train-test-1649-0,0.26605504587155965,0.3669724770642202,0.5925925925925926,0.7383177570093458,0.839622641509434,0.3888888888888889,0.0,0.06422018348623854,0.06494140625
gsm8k-train-test-1650-0,0.3346938775510204,0.2571428571428571,0.45491803278688525,0.5925925925925926,0.7272727272727273,0.36475409836065575,0.2787524366471735,0.05714285714285714,0.166015625
gsm8k-train-test-1651-0,0.4,0.2641509433962264,0.5416666666666666,0.7300380228136882,0.8244274809160306,0.3068181818181818,0.16631054131054132,0.045283018867924525,0.255859375
gsm8k-train-test-1652-0,0.2937062937062937,0.32867132867132864,0.5352112676056338,0.7304964539007093,0.8571428571428571,0.34507042253521125,0.30303030303030304,0.055944055944055944,0.1123046875
gsm8k-train-test-1653-0,0.3068181818181818,0.3977272727272727,0.6551724137931034,0.8604651162790697,0.9294117647058824,0.367816091954023,0.0,0.07954545454545454,0.041259765625
gsm8k-train-test-1654-0,0.34782608695652173,0.358695652173913,0.6775956284153005,0.8516483516483516,0.9447513812154696,0.22950819672131148,0.10112359550561797,0.03804347826086957,0.1474609375
gsm8k-train-test-1655-0,0.40404040404040403,0.2828282828282828,0.5126903553299492,0.673469387755102,0.8051282051282052,0.30456852791878175,0.29675324675324677,0.050505050505050504,0.1572265625
gsm8k-train-test-1656-0,0.3581081081081081,0.4189189189189189,0.7346938775510204,0.910958904109589,0.9655172413793104,0.22448979591836735,0.08602150537634409,0.033783783783783786,0.06689453125
gsm8k-train-test-1657-0,0.3886255924170616,0.27014218009478674,0.48095238095238096,0.6507177033492823,0.8076923076923077,0.3238095238095238,0.28191383760174704,0.052132701421800945,0.1923828125
gsm8k-train-test-1658-0,0.22929936305732485,0.2802547770700637,0.44871794871794873,0.6,0.7207792207792207,0.3717948717948718,0.375,0.05732484076433121,0.126953125
gsm8k-train-test-1659-0,0.3945578231292517,0.3197278911564626,0.541095890410959,0.7103448275862069,0.8402777777777778,0.3561643835616438,0.208955223880597,0.061224489795918366,0.11767578125
gsm8k-train-test-1660-0,0.2604166666666667,0.4270833333333333,0.6842105263157895,0.8723404255319149,0.967741935483871,0.3473684210526316,0.0,0.041666666666666664,0.04541015625
gsm8k-train-test-1661-0,0.3383084577114428,0.2736318407960199,0.49,0.6683417085427136,0.797979797979798,0.355,0.20823095823095822,0.05472636815920398,0.205078125
gsm8k-train-test-1662-0,0.4444444444444444,0.36752136752136755,0.6206896551724138,0.8260869565217391,0.956140350877193,0.35344827586206895,0.0,0.042735042735042736,0.057373046875
gsm8k-train-test-1663-0,0.4019607843137255,0.3431372549019608,0.5841584158415841,0.75,0.8787878787878788,0.42574257425742573,0.0,0.08823529411764706,0.0322265625
gsm8k-train-test-1664-0,0.2545454545454545,0.45454545454545453,0.6972477064220184,0.8888888888888888,0.9813084112149533,0.3119266055045872,0.0,0.03636363636363636,0.037109375
gsm8k-train-test-1665-0,0.3157894736842105,0.41353383458646614,0.6439393939393939,0.8091603053435115,0.9,0.30303030303030304,0.12195121951219512,0.045112781954887216,0.09423828125
gsm8k-train-test-1666-0,0.26666666666666666,0.3416666666666667,0.6050420168067226,0.7627118644067796,0.8803418803418803,0.2773109243697479,0.0,0.05,0.07568359375
gsm8k-train-test-1667-0,0.29411764705882354,0.3660130718954248,0.6513157894736842,0.8344370860927153,0.9266666666666666,0.17763157894736842,0.23809523809523808,0.058823529411764705,0.12890625
gsm8k-train-test-1668-0,0.312,0.432,0.7580645161290323,0.943089430894309,0.9918032786885246,0.25,0.0,0.032,0.0279541015625
gsm8k-train-test-1669-0,0.35106382978723405,0.40425531914893614,0.6559139784946236,0.8260869565217391,0.9560439560439561,0.3010752688172043,0.0,0.05319148936170213,0.0771484375
gsm8k-train-test-1670-0,0.3425925925925926,0.46296296296296297,0.719626168224299,0.8679245283018868,0.9428571428571428,0.29906542056074764,0.0,0.06481481481481481,0.11376953125
gsm8k-train-test-1671-0,0.3473282442748092,0.3244274809160305,0.6704980842911877,0.823076923076923,0.915057915057915,0.19540229885057472,0.11784847701043244,0.03816793893129771,0.15234375
gsm8k-train-test-1672-0,0.2742857142857143,0.32571428571428573,0.5517241379310345,0.7341040462427746,0.8546511627906976,0.28735632183908044,0.21739130434782608,0.06285714285714286,0.154296875
gsm8k-train-test-1673-0,0.41847826086956524,0.31521739130434784,0.5901639344262295,0.7692307692307693,0.8729281767955801,0.25136612021857924,0.28205128205128205,0.05434782608695652,0.138671875
gsm8k-train-test-1674-0,0.38095238095238093,0.2976190476190476,0.5568862275449101,0.7409638554216867,0.8484848484848485,0.31137724550898205,0.17567567567567569,0.047619047619047616,0.11572265625
gsm8k-train-test-1675-0,0.37719298245614036,0.35964912280701755,0.5752212389380531,0.75,0.8648648648648649,0.34513274336283184,0.0,0.05263157894736842,0.09912109375
gsm8k-train-test-1676-0,0.25,0.375,0.6477987421383647,0.8354430379746836,0.9426751592356688,0.22012578616352202,0.21176470588235294,0.03125,0.055419921875
